"","x"
"451",9.19090216855802
"452",8.59364804598346
"453",8.86741406276978
"454",3.71612454336954
"455",10.3319087456035
"456",7.16910958608802
"457",8.6118825284222
"458",9.70594121434714
"459",8.55875899245159
"460",10.4002346942118
"461",6.39028701679464
"462",9.50592390586564
"463",13.4992639869586
"464",9.56359738100437
"465",8.82515317581008
"466",9.90435862823163
"467",13.0096200942091
"468",11.6841484686232
"469",8.62191251001954
"470",10.0343503623527
"471",11.8118700281378
"472",8.95051892443588
"473",8.38176722765913
"474",12.3879244248135
"475",7.71219763305792
"476",7.77280012721713
"477",7.38054370080462
"478",11.4776413656122
"479",14.3270820296966
"480",12.41950785795
"481",12.1025231576263
"482",7.90548206489788
"483",8.9908472883064
"484",11.006745104936
"485",11.1953667989832
"486",9.06553643732604
"487",8.95904616510085
"488",9.52690683502056
"489",9.7664254747796
"490",5.82005822484627
"491",9.90390278843273
"492",10.6889622360405
"493",7.72774088500909
"494",12.4363654269475
"495",8.50993638297922
"496",5.12230872404111
"497",9.58663346225404
"498",8.0970316708842
"499",12.6348773809605
"500",12.3275143022091
"501",5.77655786938563
"502",10.2931799944583
"503",9.24748831446013
"504",9.89652867196872
"505",6.7166911314818
"506",12.3698859017178
"507",6.7876504323565
"508",7.744499683986
"509",14.5142396434685
"510",10.0582834036494
"511",11.5803590656157
"512",9.00250210680259
"513",9.04107109356268
"514",8.55317637489803
"515",9.4434139612777
"516",8.68944895408911
"517",9.77421823997306
"518",7.73463812888077
"519",8.69289056007917
"520",11.8520023906344
"521",9.02513102987923
"522",9.1305874912103
"523",10.4039018139946
"524",8.64678659243422
"525",9.34178188652906
"526",10.7956498440049
"527",9.8446129821696
"528",10.2232299118309
"529",10.0439957191099
"530",11.1104196226326
"531",7.40275846714181
"532",9.68314031281569
"533",9.44571884458035
"534",10.1638393632975
"535",6.35062202788251
"536",10.9961882145555
"537",8.85511128774064
"538",6.2437097970294
"539",11.7557316217205
"540",8.28804211930387
"541",8.23431934708047
"542",9.13147851344264
"543",9.26869396754044
"544",8.72730005641014
"545",10.4478103598763
"546",7.7015081987485
"547",12.0858752078286
"548",7.85206819672066
"549",11.5697308279895
"550",11.0071647580576
"551",4.64725485831043
"552",11.6629275201588
"553",11.6781475509178
"554",7.84759037507503
"555",11.4384475924497
"556",10.6576180066383
"557",9.8428214357406
"558",11.5424697024295
"559",10.0318844468066
"560",8.36504873936095
"561",6.48072068317093
"562",10.5266118873202
"563",9.7710268988036
"564",9.83263766215608
"565",6.96376118173294
"566",9.72848808237885
"567",9.7704830251895
"568",7.42086513068427
"569",9.24520478636876
"570",7.5767726097184
"571",14.2658728967596
"572",9.03616344562791
"573",8.63603314823083
"574",9.83143352665305
"575",9.17095680638804
"576",10.6426400276878
"577",8.9450570818709
"578",11.9058763684548
"579",8.6140876505903
"580",9.99853534833578
"581",9.30111315355628
"582",7.76316861673796
"583",10.5213001848781
"584",10.2029710224576
"585",12.0453189184041
"586",10.9750247817699
"587",11.54771846392
"588",9.6271461286184
"589",11.1569660504755
"590",6.0229770284811
"591",11.0068448200454
"592",9.5480286339791
"593",8.30554332331597
"594",8.35571957608337
"595",6.56405570083638
"596",8.39191146116029
"597",11.4512004619929
"598",10.7704448362357
"599",8.69422184340307
"600",8.29683851162794
"601",7.41009920872189
"602",14.6253106106767
"603",7.46474244692644
"604",7.81671488653901
"605",14.4983679326029
"606",9.2312716649746
"607",11.871311334108
"608",6.87286009573154
"609",11.5209051985631
"610",11.3711838309579
"611",8.35983696302269
"612",9.02372360079633
"613",10.056238326933
"614",7.3769295158085
"615",8.95049917906348
"616",10.7406645729359
"617",6.69377805576954
"618",11.4686931366176
"619",9.70597591330757
"620",7.79378711220586
"621",8.93916869989141
"622",8.80947623091628
"623",10.214885472099
"624",7.67903460910719
"625",8.85660228606128
"626",8.66930810418183
"627",4.48158982929409
"628",11.5910860948597
"629",9.16260313602919
"630",11.8442468001639
"631",7.89151423267827
"632",7.36859510453234
"633",7.63452882976854
"634",10.5355938671453
"635",7.90446194484354
"636",7.73882585019619
"637",8.63606785693045
"638",8.43762248178525
"639",10.4354211534652
"640",10.7115186603143
"641",10.0005031309544
"642",11.1087475765743
"643",12.0561837890984
"644",9.57658430191427
"645",10.9246176134683
"646",11.9439134909255
"647",9.20812219751861
"648",9.48202526866149
"649",11.8169101357106
"650",6.79334712598828
"651",9.171283231779
"652",8.68865987987638
"653",13.8064589008195
"654",11.2991597380678
"655",10.2945343451182
"656",7.93852594890948
"657",4.48870147558098
"658",8.73422739047874
"659",7.61443179652033
"660",11.3201238088977
"661",8.7105171362835
"662",9.17971899884896
"663",12.858607673348
"664",8.71439867328545
"665",12.1176553166452
"666",11.3601801740971
"667",5.39934731754552
"668",10.7794870684931
"669",10.9645679911486
"670",10.4051292244759
"671",9.3127775089885
"672",11.808029787221
"673",8.69328048152212
"674",10.8459596592458
"675",5.03234141013765
"676",8.67874348952121
"677",9.46588697431005
"678",10.6633633056894
"679",12.3749358758994
"680",10.3590029247078
"681",8.31053925318848
"682",7.5793403619014
"683",10.6586495402735
"684",11.4221662849601
"685",9.8765263416838
"686",8.51361478443754
"687",10.4771822854635
"688",9.66109936595866
"689",12.060724030224
"690",14.4887629872695
"691",10.5295746661328
"692",14.8354809415921
"693",13.1738816474651
"694",9.1107629097148
"695",8.64093935376211
"696",8.42791714889014
"697",10.4573309544485
"698",11.0701606561218
"699",11.3001900173182
"700",7.8263487011419
"701",6.33334780609751
"702",7.75321178708827
"703",5.87006952434581
"704",6.17080673136102
"705",12.6545261378194
"706",9.20239491334874
"707",10.2218306266192
"708",7.31295203462384
"709",2.27112896440349
"710",10.093604921714
"711",10.0138025247026
"712",9.57462217100342
"713",9.21333243334705
"714",8.40155206747509
"715",5.37393975050347
"716",8.79653250225813
"717",7.89017173693917
"718",10.1490537901198
"719",13.5155869870909
"720",10.15955080864
"721",11.9843582858417
"722",17.0324333603949
"723",11.4881107493817
"724",8.0964379416414
"725",9.88622711739283
"726",8.02814635112026
"727",8.68791127778414
"728",7.62270886112325
"729",7.41447011961078
"730",12.4983880760984
"731",6.44931058328128
"732",6.16115661597335
"733",9.77320932853137
"734",9.46517349551638
"735",8.45211188591091
"736",12.7764391549223
"737",6.29285467334146
"738",8.63462076993635
"739",7.1403974068615
"740",9.96074493544078
"741",9.39822451297277
"742",8.11691362111472
"743",7.77589836791899
"744",11.3486555910136
"745",9.6462318538584
"746",11.3803962336624
"747",8.93280011352369
"748",9.9998886623492
"749",9.07695326087521
"750",11.8531736877156
"751",8.34052289237293
"752",10.0758861627241
"753",7.16719617568603
"754",11.4903233737034
"755",7.40594877503617
"756",13.5517952634882
"757",9.31836855988828
"758",12.6150555232791
"759",6.7642772974446
"760",10.3836561074406
"761",8.1294489919149
"762",8.35215879386686
"763",11.9430351630909
"764",9.88167094553605
"765",14.7891282302755
"766",11.0293397877995
"767",13.1678046620196
"768",12.1727461822021
"769",10.3919138829579
"770",9.350810462241
"771",10.7792782161862
"772",10.2251003774923
"773",9.7628513270286
"774",8.40885600032638
"775",8.2111127933462
"776",6.63180640047434
"777",6.8614112768252
"778",8.44144479106558
"779",8.48130364126385
"780",11.0682037993628
"781",11.0077109454419
"782",9.08832829435889
"783",11.0839947568053
"784",11.9929176534445
"785",10.4543504958221
"786",11.2894293097938
"787",9.90524007768794
"788",9.58679739341775
"789",9.9577145419503
"790",7.40602641782587
"791",11.3428895807394
"792",12.8949123856434
"793",11.2333764353727
"794",7.89453004472735
"795",10.8772116015557
"796",7.37396976067531
"797",9.34788230775874
"798",8.75913354197288
"799",8.72367867328166
"800",11.4709270633146
"801",11.159966396848
"802",8.44281898586692
"803",8.31002414483665
"804",9.6391292253974
"805",10.953850791121
"806",7.6867895212301
"807",8.3149682031119
"808",9.19699819844988
"809",11.762471437517
"810",9.11482769170768
"811",7.61571936479668
"812",12.8272390854474
"813",11.0854748515179
"814",10.0164546042867
"815",8.0084927507889
"816",7.69498375422003
"817",10.143894127717
"818",5.54281749061066
"819",8.20158023461199
"820",13.0513990715168
"821",9.24728926885952
"822",12.7700134257685
"823",9.0225104217919
"824",8.63019838749276
"825",9.09158508287947
"826",7.15382410918424
"827",10.2857398667597
"828",10.1931884083371
"829",7.13869746246294
"830",7.99357057423702
"831",8.99633151101288
"832",9.660969705642
"833",9.99094331315113
"834",7.51366695206602
"835",10.7093169235619
"836",6.98279802576587
"837",12.1141303486825
"838",8.5660098364772
"839",13.6892362598646
"840",10.6005305498015
"841",11.2210225946454
"842",6.5466489522423
"843",10.4745882388032
"844",12.2196186961183
"845",7.92434358055218
"846",8.63942110094864
"847",7.48126089899454
"848",12.7231174710946
"849",10.3225718919325
"850",8.19521713921475
"851",8.61663557225486
"852",8.70834878514223
"853",11.1351155132883
"854",7.82148790130671
"855",8.81273286989449
"856",7.82097727570305
"857",11.5299812428954
"858",11.1277872165559
"859",10.7642834972549
"860",7.33582188604925
"861",9.59832557199666
"862",6.93115708078614
"863",10.524130812564
"864",11.5933654595324
"865",7.786308240609
"866",10.5882211949169
"867",7.80058427284504
"868",7.01839591720869
"869",10.2401093076345
"870",9.51747250918392
"871",10.6811668782683
"872",10.8023585311742
"873",9.13766842532774
"874",9.12214715815532
"875",5.28927332757561
"876",10.9693176959694
"877",10.7554503309468
"878",7.63106444880932
"879",8.4152126685177
"880",11.0979122283414
"881",8.55946592568049
"882",12.7832012901217
"883",10.0283904949801
"884",7.73617351946732
"885",12.411529196502
"886",9.87530362457164
"887",11.3008990984963
"888",9.61454576979375
"889",7.00232408574696
"890",8.51389052396761
"891",11.6948364815093
"892",6.24699477198446
"893",9.7583732257768
"894",8.65610876603727
"895",9.4086402958172
"896",7.1426596052318
"897",6.28462245642848
"898",8.53563976710004
"899",13.0365197346343
"900",14.075462446816
"901",9.3602911103696
"902",8.5149592855759
"903",11.7576554952001
"904",8.71506471147405
"905",7.38550935949148
"906",9.39413350917837
"907",13.4431373584071
"908",11.3033126251957
"909",9.86382185081655
"910",7.20515425438667
"911",9.34745793494814
"912",6.72666516156219
"913",9.74407489419775
"914",9.31823269671156
"915",15.6346941989362
"916",10.4990574590961
"917",9.83896133200504
"918",9.1787324553988
"919",9.1105182632144
"920",8.97673310959567
"921",8.03034243624733
"922",10.7465102070743
"923",11.6130344301365
"924",11.4040900730717
"925",8.89855539058699
"926",7.43148056560007
"927",5.91849536105287
"928",7.71691800428277
"929",10.5954888149462
"930",8.92102450641494
"931",7.74455127163198
"932",8.14450436018624
"933",9.71010753333193
"934",8.6187256938704
"935",9.43345299239577
"936",6.67252870428907
"937",10.3111323559854
"938",10.7709351911107
"939",7.49510528883804
"940",12.8211038058864
"941",8.70274702193451
"942",7.58821389287553
"943",9.68120533611986
"944",12.3647724975945
"945",13.173232763579
"946",7.37091681907665
"947",10.7540852840946
"948",11.8227925013327
"949",9.90620603129794
"950",10.8759979624856
"951",10.3062922903796
"952",7.60167305299216
"953",8.26648817510621
"954",9.20447856131868
"955",11.5760809015874
"956",8.18507773319013
"957",6.80923284905741
"958",6.21081024892298
"959",11.3675642892978
"960",10.2457542097523
"961",8.40693060656319
"962",10.7615075931676
"963",8.84385907580917
"964",7.7092073051858
"965",9.7329894227021
"966",8.98589422290204
"967",7.41949900633724
"968",11.7377227025015
"969",9.23830223787112
"970",10.578953906849
"971",8.8420723071953
"972",8.18678678974693
"973",11.2727012250476
"974",10.1433098553367
"975",5.86157411858001
"976",9.74798645376506
"977",10.7350460223047
"978",7.94473732920817
"979",9.24467929838467
"980",7.96970060989138
"981",8.11397077059903
"982",9.19777270970898
"983",11.3303348820912
"984",7.21800587694197
"985",7.39043326647941
"986",6.28505259448878
"987",8.44623149026323
"988",8.31844595453195
"989",7.9008147728832
"990",12.2731886689094
"991",9.51690415571393
"992",7.9560045927787
"993",11.5253869143789
"994",15.2470443068773
"995",7.22288571925225
"996",10.5571373592774
"997",7.01617325624826
"998",8.75105648855751
"999",12.7095024136274
"1000",6.91277678580079
"1001",8.90975360334471
"1002",10.1073117241848
"1003",10.8062199690692
"1004",4.87718444230942
"1005",6.14134955639692
"1006",9.00519354212712
"1007",8.44131766402905
"1008",9.32438856352422
"1009",8.21882312534521
"1010",9.50053008365188
"1011",8.33393117967567
"1012",3.08211055966999
"1013",9.93472406448265
"1014",9.69841898807185
"1015",9.73226835116883
"1016",8.6192485768106
"1017",10.6165637335492
"1018",10.6541968419602
"1019",12.1418860346075
"1020",7.73561969376062
"1021",9.5932648417643
"1022",10.8110195850851
"1023",7.6051257019589
"1024",10.7887366448195
"1025",7.27699710413681
"1026",13.4133296596816
"1027",11.477846978164
"1028",9.99711669668901
"1029",10.5337335891133
"1030",10.5102195945631
"1031",11.1520905697296
"1032",6.86642448578303
"1033",8.15065798756816
"1034",7.14478576886205
"1035",9.134830673102
"1036",8.458025224083
"1037",11.2150123487974
"1038",9.99379105321882
"1039",8.39027283115397
"1040",10.1219316798545
"1041",8.09762828006866
"1042",12.1290435129402
"1043",10.5524129225948
"1044",11.4806550073934
"1045",9.8200543214981
"1046",9.3017472401182
"1047",11.0388213437499
"1048",13.740790326417
"1049",10.7981470557609
"1050",6.31955464720099
"1051",8.52987808422584
"1052",9.89042477238447
"1053",9.93188201619264
"1054",8.55797273996236
"1055",11.9273285933968
"1056",12.3540313276961
"1057",8.98405572033547
"1058",14.5163883357113
"1059",9.4156717602252
"1060",11.9221074870872
"1061",6.89934597968553
"1062",7.42945270264044
"1063",8.0475757641729
"1064",15.9346679714029
"1065",10.7342697010373
"1066",9.48794848645102
"1067",12.1385682260345
"1068",6.42912842675165
"1069",7.93727858926999
"1070",11.7047366370074
"1071",11.9321876365759
"1072",9.3219915069843
"1073",7.86644133089476
"1074",7.55573482291926
"1075",10.1175835617782
"1076",8.66554483212646
"1077",8.4237553366208
"1078",8.0943870236614
"1079",8.94237480489386
"1080",8.7016385379879
"1081",7.3290943317012
"1082",11.3798635410754
"1083",9.08836908006678
"1084",6.99097863763873
"1085",5.85680313661269
"1086",10.4566091566364
"1087",7.81848517662014
"1088",8.82026400008991
"1089",12.1443365187915
"1090",9.04530643373005
"1091",8.4020958086189
"1092",9.22930219810201
"1093",7.91918033777802
"1094",10.9562017645588
"1095",10.5396091066658
"1096",7.87902383360605
"1097",12.0864694137537
"1098",10.980997166109
"1099",8.46392974494117
"1100",10.1534952901729
"1101",9.21581100716949
"1102",10.553792441713
"1103",10.0647852733105
"1104",8.04688208195445
"1105",6.23713559779074
"1106",9.39499554430233
"1107",10.3923025605648
"1108",5.81577858468156
"1109",13.0240965473715
"1110",10.9346451006501
"1111",8.88593147837546
"1112",8.30854231640473
"1113",12.0088830758823
"1114",10.773990003263
"1115",12.5126298949426
"1116",7.93191719320455
"1117",7.76973615834284
"1118",8.9559121188886
"1119",10.5560485447082
"1120",4.54085845893847
"1121",7.4958188132141
"1122",9.23942208904472
"1123",7.09069502407754
"1124",7.27045760141798
"1125",12.2215572755106
"1126",11.0203933729725
"1127",10.4601079229776
"1128",8.11409473370993
"1129",11.4275789847258
"1130",8.5068309703491
"1131",7.30055535115625
"1132",7.81361982739245
"1133",9.99963529849324
"1134",6.60961429463454
"1135",10.7004172974899
"1136",6.69027824745344
"1137",10.0943442332143
"1138",7.74117789461224
"1139",6.34006889784539
"1140",9.99446986571869
"1141",4.59892068880582
"1142",7.95348943292071
"1143",5.47570898249407
"1144",11.7417969931507
"1145",5.76979135112086
"1146",9.14603435818364
"1147",8.51265052523745
"1148",6.46492067489293
"1149",10.8111106384507
"1150",9.5843668997065
"1151",8.79894452435701
"1152",10.1651082755168
"1153",10.360075120575
"1154",11.2075727001035
"1155",5.24223316523449
"1156",12.274855197058
"1157",12.3529859914875
"1158",8.9529032394911
"1159",9.6293760630768
"1160",13.1511423980268
"1161",7.21347114518912
"1162",13.0341349342429
"1163",7.44918912596599
"1164",12.0514632416007
"1165",7.06066090435169
"1166",8.7254384396967
"1167",10.0793201143645
"1168",10.2124326107449
"1169",9.81805280756213
"1170",8.18753044095329
"1171",11.1930488136503
"1172",10.6432910219646
"1173",6.16148892407499
"1174",10.7390039248186
"1175",6.14156884184181
"1176",8.44169483431046
"1177",11.1183932579622
"1178",12.1077289394745
"1179",8.20262078892327
"1180",6.40285834090869
"1181",9.5457267332772
"1182",3.05526892048405
"1183",6.50922728683792
"1184",10.4162412677761
"1185",10.7698292484966
"1186",8.32964647226513
"1187",13.5163558274029
"1188",9.9250904040025
"1189",12.1944622801427
"1190",13.77052644331
"1191",8.75228377425213
"1192",12.0326432907559
"1193",10.2175082438847
"1194",11.5222550010399
"1195",5.49341723834671
"1196",9.47747708757432
"1197",10.1841920302355
"1198",10.8684311729128
"1199",10.2801275900882
"1200",10.4147615528103
"1201",6.41423751598263
"1202",9.95777204131458
"1203",7.4955369735582
"1204",8.8308455547909
"1205",10.7672730585013
"1206",9.38707318994738
"1207",9.8057161108656
"1208",5.07429341184266
"1209",9.96894703989426
"1210",10.8827693713239
"1211",7.60315415778697
"1212",9.66121781903042
"1213",12.0243758864671
"1214",11.7796812263992
"1215",8.9890332673814
"1216",10.0478074539154
"1217",9.17699790418763
"1218",10.1440953880607
"1219",9.92477093990335
"1220",9.20123832921458
"1221",8.80198178090522
"1222",11.6820369813126
"1223",11.2159568415029
"1224",10.7367788587275
"1225",8.01098876806292
"1226",12.866021297719
"1227",12.7297195047592
"1228",7.55975590360675
"1229",7.62706510740355
"1230",10.4134246217043
"1231",7.49961426670685
"1232",8.51773095291863
"1233",9.19214414207484
"1234",8.9837866134054
"1235",7.67013904776126
"1236",7.51890551006754
"1237",10.3972522987408
"1238",7.76697344007286
"1239",9.05244995940551
"1240",8.61468543385355
"1241",8.2373397814859
"1242",9.27834700157256
"1243",8.54162534822357
"1244",9.94116603613201
"1245",12.2973851098137
"1246",13.6615160058072
"1247",6.8237633254876
"1248",6.41853992188443
"1249",7.81173970022316
"1250",11.5423415158772
"1251",10.4065710986445
"1252",9.4925423967815
"1253",9.96863247104076
